locale	language	category	source_line	dataset_contributors	published	license	dataset_doi	file_uuid	human_source_state	source_row_sha256	canonical_sha256	text
sw	swh	BUNGE	5881	Noel Masasi; Bernard Masua	2024-01-24	CC-BY-4.0	https://doi.org/10.17632/d4yhn5b9n6.2	6f043d7d-02ae-4de4-a7a1-5e43bddbe19f	official-source-document-extracted; individual-author-not-retained	b2bff3a1193c98be3c1681cc50b94adeff0ef84996fd4fde9d18dd04466887b8	b2bff3a1193c98be3c1681cc50b94adeff0ef84996fd4fde9d18dd04466887b8	pia taasisi imetekeleza utafiti wa kuangalia hali ya afya baada ya matibabu ya kifua kikuu tb sequel study
sw	swh	BUNGE	5882	Noel Masasi; Bernard Masua	2024-01-24	CC-BY-4.0	https://doi.org/10.17632/d4yhn5b9n6.2	6f043d7d-02ae-4de4-a7a1-5e43bddbe19f	official-source-document-extracted; individual-author-not-retained	47fe0218acc4f6ba53750937a9184e59f0cfa0fe57352de0a05612bb1d6143e7	47fe0218acc4f6ba53750937a9184e59f0cfa0fe57352de0a05612bb1d6143e7	matokeo ya utafiti huu yameonesha kuwa hali ya afya ya mapafu sio nzuri kwa asilimia ya wagonjwa wanaomaliza dawa za kifua kikuu
sw	swh	BUNGE	5883	Noel Masasi; Bernard Masua	2024-01-24	CC-BY-4.0	https://doi.org/10.17632/d4yhn5b9n6.2	6f043d7d-02ae-4de4-a7a1-5e43bddbe19f	official-source-document-extracted; individual-author-not-retained	7d139e41a4624beb81dda1907c573f60aa3587a8bdc0790f4dcbadb977ccce02	7d139e41a4624beb81dda1907c573f60aa3587a8bdc0790f4dcbadb977ccce02	utafiti zaidi unaendelea kuangalia mbinu za kuboresha afya ya mapafu baada ya kumaliza dawa za kifua kikuu
sw	swh	BUNGE	5884	Noel Masasi; Bernard Masua	2024-01-24	CC-BY-4.0	https://doi.org/10.17632/d4yhn5b9n6.2	6f043d7d-02ae-4de4-a7a1-5e43bddbe19f	official-source-document-extracted; individual-author-not-retained	07ca24805d56f92e1be75bcb0f12a47a8bd5b43820f38d002340c73cfd839f9d	07ca24805d56f92e1be75bcb0f12a47a8bd5b43820f38d002340c73cfd839f9d	mheshimiwa spika taasisi imefanya utafiti katika eneo lavirusi vya ukimwi vvu utafiti huu ulifanyika kwa watoto ukiwa na lengo la kulinganisha matokeo ya kiafya na wale waliopimwa vvu wiki ya hadi baada ya kuzaliwa kama ilivyo miongozo ya nchi na wale wanaopimwa baada tu ya kuzaliwa
sw	swh	BUNGE	5885	Noel Masasi; Bernard Masua	2024-01-24	CC-BY-4.0	https://doi.org/10.17632/d4yhn5b9n6.2	6f043d7d-02ae-4de4-a7a1-5e43bddbe19f	official-source-document-extracted; individual-author-not-retained	806411005feb8345e75e88186ef8252454bb4da01413f17bcb0378bdb259730a	eba5e5bf6550091e9d3c65735d579a4f061ea41d846990d15b5ed8db737421e6	matokeo yanaonesha kuwa watoto waliopimwa vvu mara tu baada ya kuzaliwa walikuwa na afya bora zaidi baada ya kuzaliwa kuliko wale waliopimwa wiki ya mpaka
sw	swh	BUNGE	5886	Noel Masasi; Bernard Masua	2024-01-24	CC-BY-4.0	https://doi.org/10.17632/d4yhn5b9n6.2	6f043d7d-02ae-4de4-a7a1-5e43bddbe19f	official-source-document-extracted; individual-author-not-retained	f31d2d66e9ab74a4a1eec41c55b1379a01d4840df39cfb66ee54790ad49de387	f31d2d66e9ab74a4a1eec41c55b1379a01d4840df39cfb66ee54790ad49de387	pia matokeo pia yanaonyesha kipimo cha viral load kwa mama wajazito wakati wa kujifungua kinawezesha kuwatambua watoto wengi walio kwenye hatari ya kupata maambukizi kutoka kwa mama zao na hivyo kuwezesha kupatiwa kinga sahihi mapema
sw	swh	BUNGE	5887	Noel Masasi; Bernard Masua	2024-01-24	CC-BY-4.0	https://doi.org/10.17632/d4yhn5b9n6.2	6f043d7d-02ae-4de4-a7a1-5e43bddbe19f	official-source-document-extracted; individual-author-not-retained	2f02beec0ef970391396cc7bb81a2a45ffa52fff4419bbbf8cfbdafa8edde8a1	2f02beec0ef970391396cc7bb81a2a45ffa52fff4419bbbf8cfbdafa8edde8a1	matokeo haya yatasaidia kuboresha afya ya mama na mtoto
sw	swh	BUNGE	5888	Noel Masasi; Bernard Masua	2024-01-24	CC-BY-4.0	https://doi.org/10.17632/d4yhn5b9n6.2	6f043d7d-02ae-4de4-a7a1-5e43bddbe19f	official-source-document-extracted; individual-author-not-retained	980ed449ac15a6e37c87c911100c6c773386ca777a274581561a59b1b00c6716	fbc08cf03b28075945d2847cb596179137a76af52b2db8fe4a1c9b7ba7610cbe	mheshimiwa spika taasisi kwa kushirikiana na washirika wa kiutafiti imefanya utafiti kuangalia ikiwa dozi moja ya chanjo ya human papilloma virus hpv ina ufanisi sawa na dozi mbili au tatu katika kutengeneza kinga dhidi ya wadudu wanaosababisha saratani ya shingo ya kizazi kwa wasichana wa miaka hadi
sw	swh	BUNGE	5889	Noel Masasi; Bernard Masua	2024-01-24	CC-BY-4.0	https://doi.org/10.17632/d4yhn5b9n6.2	6f043d7d-02ae-4de4-a7a1-5e43bddbe19f	official-source-document-extracted; individual-author-not-retained	6676fb161114dba8b24519c8d17907f8cbedfef345655448147f4e717cd70bab	6676fb161114dba8b24519c8d17907f8cbedfef345655448147f4e717cd70bab	matokeo ya utafiti huu yameonesha kuwa dozi moja ya chanjo dhidi ya hpv ina ufanisi kama dozi mbili au tatu
sw	swh	BUNGE	5890	Noel Masasi; Bernard Masua	2024-01-24	CC-BY-4.0	https://doi.org/10.17632/d4yhn5b9n6.2	6f043d7d-02ae-4de4-a7a1-5e43bddbe19f	official-source-document-extracted; individual-author-not-retained	51e23a17a96a1786709c2d3552049ab0d9604c2310bb3d1cbe3143598a2ecee0	51e23a17a96a1786709c2d3552049ab0d9604c2310bb3d1cbe3143598a2ecee0	matokeo haya yatasaidia kupunguza gharama za chanjo dhidi ya saratani ya shingo ya kizazi
sw	swh	BUNGE	5891	Noel Masasi; Bernard Masua	2024-01-24	CC-BY-4.0	https://doi.org/10.17632/d4yhn5b9n6.2	6f043d7d-02ae-4de4-a7a1-5e43bddbe19f	official-source-document-extracted; individual-author-not-retained	eb116b04a21ad36ae06d2115d672a92a8ec5a46a748552c172c03ce5308c56f9	eb116b04a21ad36ae06d2115d672a92a8ec5a46a748552c172c03ce5308c56f9	pia nimr imefanya utafiti wa kuangalia ukubwa wa tatizo la kisukari kwa wagonjwa wenye vvu na kugundua kuwa tatizo la ugonjwa wa kisukari kwa wenye vvu ni kubwa na imebaini kuwa utoaji wa huduma za magonjwa yasiyoambukizwa kwenye kliniki za wagonjwa wa vvu unaboresha afya za wagonjwa hawa
sw	swh	BUNGE	5892	Noel Masasi; Bernard Masua	2024-01-24	CC-BY-4.0	https://doi.org/10.17632/d4yhn5b9n6.2	6f043d7d-02ae-4de4-a7a1-5e43bddbe19f	official-source-document-extracted; individual-author-not-retained	258ba21dbb5ec914257afbc7e3daa8bdc37aa61ea9303a4f4d22824b4ab4a936	258ba21dbb5ec914257afbc7e3daa8bdc37aa61ea9303a4f4d22824b4ab4a936	matokeo ya tafiti hizi yatatumiwa na wizara pamoja na wadau wengine katika sekta ya afya ili kuendelea kuboresha huduma kwa wananchi
sw	swh	BUNGE	5893	Noel Masasi; Bernard Masua	2024-01-24	CC-BY-4.0	https://doi.org/10.17632/d4yhn5b9n6.2	6f043d7d-02ae-4de4-a7a1-5e43bddbe19f	official-source-document-extracted; individual-author-not-retained	cb0a7c383cb83b771f54a923e8b01da959c042b92f4e42dc4bbd51d0dbf33dd1	cb0a7c383cb83b771f54a923e8b01da959c042b92f4e42dc4bbd51d0dbf33dd1	mheshimiwa spika taasisi imeendelea kufanya tafiti katika eneo la tiba asili na tiba mbadala
sw	swh	BUNGE	5894	Noel Masasi; Bernard Masua	2024-01-24	CC-BY-4.0	https://doi.org/10.17632/d4yhn5b9n6.2	6f043d7d-02ae-4de4-a7a1-5e43bddbe19f	official-source-document-extracted; individual-author-not-retained	a4b37058c99443e646e062b5ebb6ccf27f481ebae0c24aeb20ac12257c268591	a4b37058c99443e646e062b5ebb6ccf27f481ebae0c24aeb20ac12257c268591	ambapo dawa nne za tiba asili ambazo ni nimregenin kwa ajili ya kutibu tezi dume tangesha kwa ajili ya kutibu seli mundu persivin kwa ajili ya kutibu tezi dume na warbgistat kwa ajili ya kutibu magonjwa nyemelezi zinaendelea kufanyiwa uchunguzi wa usalama
sw	swh	BUNGE	5895	Noel Masasi; Bernard Masua	2024-01-24	CC-BY-4.0	https://doi.org/10.17632/d4yhn5b9n6.2	6f043d7d-02ae-4de4-a7a1-5e43bddbe19f	official-source-document-extracted; individual-author-not-retained	6cfeebb879d3b23c0acedbb521311fd89c4616fd97fe08f2e9c78aec799c98e2	6cfeebb879d3b23c0acedbb521311fd89c4616fd97fe08f2e9c78aec799c98e2	matokeo ya awali ya utafiti huu yameonesha kuwa dawa hizi ni salama katika hatua za majaribio kwa wanyama
sw	swh	BUNGE	5896	Noel Masasi; Bernard Masua	2024-01-24	CC-BY-4.0	https://doi.org/10.17632/d4yhn5b9n6.2	6f043d7d-02ae-4de4-a7a1-5e43bddbe19f	official-source-document-extracted; individual-author-not-retained	fe5c5c8cc5dea3fb090c47f1793d51f390ff437285dc6730e425391a503642e1	fe5c5c8cc5dea3fb090c47f1793d51f390ff437285dc6730e425391a503642e1	pia nimr imenunua mashine mbalimbali kwa ajili ya kuimarisha maabara za uchunguzi wa dawa asili
sw	swh	BUNGE	5897	Noel Masasi; Bernard Masua	2024-01-24	CC-BY-4.0	https://doi.org/10.17632/d4yhn5b9n6.2	6f043d7d-02ae-4de4-a7a1-5e43bddbe19f	official-source-document-extracted; individual-author-not-retained	57c408eee3db28b01aeca7a91ea76747a41efdda49c133c8c0b0841d6de2015f	57c408eee3db28b01aeca7a91ea76747a41efdda49c133c8c0b0841d6de2015f	taasisi imeendelea kusimika mitambo ya kuzalisha dawa asili katika kiwanda chetu cha kimkakati katika kituo cha mabibo ili kuongeza upatikanaji wa dawa za asili ambazo zimegunduliwa na taasisi
sw	swh	BUNGE	5898	Noel Masasi; Bernard Masua	2024-01-24	CC-BY-4.0	https://doi.org/10.17632/d4yhn5b9n6.2	6f043d7d-02ae-4de4-a7a1-5e43bddbe19f	official-source-document-extracted; individual-author-not-retained	95c2c0070aaca1570b6101bf41accd073103621be38d8f9166983546320538cd	95c2c0070aaca1570b6101bf41accd073103621be38d8f9166983546320538cd	mheshimiwa spika tafiti zingine ambazo zinaendelea ni pamoja nautafiti wa kuzuia ugonjwa wa kisukari afrika jaribio nasibu la awamu ya tatu ya dawa ya metformin kwa watu walioambukizwa vvu wanaokaribia kupata ugonjwa wa kisukari na utafiti wa vyakula tiba kwa ajili ya afya ya uzazi utafiti wa kutatua mahitaji muhimu ya virutubibisho na madini kabla na wakati wa ujauzito
sw	swh	BUNGE	5899	Noel Masasi; Bernard Masua	2024-01-24	CC-BY-4.0	https://doi.org/10.17632/d4yhn5b9n6.2	6f043d7d-02ae-4de4-a7a1-5e43bddbe19f	official-source-document-extracted; individual-author-not-retained	b5bd6ca5bf6026bc428470b0d885a95b4b29c769b43710c5aa3746a79df6886f	b5bd6ca5bf6026bc428470b0d885a95b4b29c769b43710c5aa3746a79df6886f	kukamilika kwa tafiti hizi mbili kunaweza kukatoa mwanga wa jinsi ya kukabiliana na tatizo la kisukari kwa ufanisi zaidi kwa watu wenye maambukizi ya vvu lakini pia kupunguza adhari za ukosefu wa madini ambayo limekuwa tatizo sugu kwa akina mama wajawazito hapa nchini
sw	swh	BUNGE	5901	Noel Masasi; Bernard Masua	2024-01-24	CC-BY-4.0	https://doi.org/10.17632/d4yhn5b9n6.2	6f043d7d-02ae-4de4-a7a1-5e43bddbe19f	official-source-document-extracted; individual-author-not-retained	8f6217cf991c0f60620773b92c2c350b723a50f9b4af4ec31b0c035fa510ec94	8f6217cf991c0f60620773b92c2c350b723a50f9b4af4ec31b0c035fa510ec94	mheshimiwa spika taasisi ya chakula na lishe tanzania tfnc ilianzishwa kupitia sheria ya bunge namba ya mwaka ambayo ilifanyiwa marekebisho kupitia sheria na
sw	swh	BUNGE	5903	Noel Masasi; Bernard Masua	2024-01-24	CC-BY-4.0	https://doi.org/10.17632/d4yhn5b9n6.2	6f043d7d-02ae-4de4-a7a1-5e43bddbe19f	official-source-document-extracted; individual-author-not-retained	f6b3e11bd7e76ca898b9d059879dac35fcab43cad53fb6e521505a3103645be6	f6b3e11bd7e76ca898b9d059879dac35fcab43cad53fb6e521505a3103645be6	lengo kuu la serikali katika kuanzisha taasisi ni kuunda chombo mahsusi cha kitaifa cha kuwaunganisha na kuwaongoza wataalam wa shughuli za ugani na wanasayansi pamoja na viongozi wa kitaifa katika mapambano dhidi ya utapiamlo nchini
sw	swh	BUNGE	5904	Noel Masasi; Bernard Masua	2024-01-24	CC-BY-4.0	https://doi.org/10.17632/d4yhn5b9n6.2	6f043d7d-02ae-4de4-a7a1-5e43bddbe19f	official-source-document-extracted; individual-author-not-retained	79e846b0f61b9d11067b783c4e991b0f9e64934acb3ce10224db96efdacd2609	79e846b0f61b9d11067b783c4e991b0f9e64934acb3ce10224db96efdacd2609	dira ya taasisi ni kuwa chombo mahiri cha kitaifa cha kutoa uongozi wa kimkakati katika mapambano dhidi ya aina zote za utapiamlo nchini
sw	swh	BUNGE	5905	Noel Masasi; Bernard Masua	2024-01-24	CC-BY-4.0	https://doi.org/10.17632/d4yhn5b9n6.2	6f043d7d-02ae-4de4-a7a1-5e43bddbe19f	official-source-document-extracted; individual-author-not-retained	1f23a71589dcc22935a7a53fa8a958f05fd25f430661b1ca9045b6fc8adb8998	1f23a71589dcc22935a7a53fa8a958f05fd25f430661b1ca9045b6fc8adb8998	mheshimiwa spika katika kipindi cha julai hadi machi taasisi imeendelea kutekeleza majukumu yake ya msingi yenye lengo la kuchangia katika juhudi za serikali za kupambana na aina zote za utapiamlo nchini
sw	swh	BUNGE	5906	Noel Masasi; Bernard Masua	2024-01-24	CC-BY-4.0	https://doi.org/10.17632/d4yhn5b9n6.2	6f043d7d-02ae-4de4-a7a1-5e43bddbe19f	official-source-document-extracted; individual-author-not-retained	6a21206111f1845186adcba5441de3b827caf37c62d454b88244a95356e1343f	6a21206111f1845186adcba5441de3b827caf37c62d454b88244a95356e1343f	mathalani kwa lengo la kutafuta shuhuda za kisayansi zinazolenga kutafuta majibu ya changamoto za lishe zinazowakabili watu wa jinsia na rika mbalimbali katika jamii na kuimarisha mikakati ya kukabiliana nazo
sw	swh	BUNGE	5907	Noel Masasi; Bernard Masua	2024-01-24	CC-BY-4.0	https://doi.org/10.17632/d4yhn5b9n6.2	6f043d7d-02ae-4de4-a7a1-5e43bddbe19f	official-source-document-extracted; individual-author-not-retained	5223d7eeaf6d26279deef8cf87029b61df45e25e214cdbcb20abc95e79f603d2	0d6df13a06096d3612ba74e782b2d55e09cd39f91e619ec24756a533775ddce3	mheshimiwa spika katika kipindi cha julai hadi disemba taasisi ya chakula na lishe tanzania tfnc imeendelea na utekelezaji wa majukumu yake ya msingi ya tafiti ambapo katika kipindi hiki taasisi imefanikiwa kufanya tafiti nne sawana asilimia
sw	swh	BUNGE	5908	Noel Masasi; Bernard Masua	2024-01-24	CC-BY-4.0	https://doi.org/10.17632/d4yhn5b9n6.2	6f043d7d-02ae-4de4-a7a1-5e43bddbe19f	official-source-document-extracted; individual-author-not-retained	7be4444488e4a75c6fad729c854aeeb3b59981a90718d7b7f42a54c906b97997	5a7607ea4e81abff57c7bab3e11d08df1994d620aca83d089551adb985603be8	ya tafiti tisa zilizopangwa kwa mwaka zikilenga makundi mbalimbali katika jamii ikiwemo watoto wadogo wanawake na wasichana walio katika umri wa kuzaa
sw	swh	BUNGE	5909	Noel Masasi; Bernard Masua	2024-01-24	CC-BY-4.0	https://doi.org/10.17632/d4yhn5b9n6.2	6f043d7d-02ae-4de4-a7a1-5e43bddbe19f	official-source-document-extracted; individual-author-not-retained	fe18acfcb0a04321e2f1732032274c8f1298ce4692c0539d97b7e37ddf62a144	fe18acfcb0a04321e2f1732032274c8f1298ce4692c0539d97b7e37ddf62a144	matokeo ya hizi tafiti yatasaidia kuimarisha afua za mabadiliko ya tabia pamoja na kuboresha bidhaa za lishe zinazotumika na watoto wadogo nchini
sw	swh	BUNGE	5910	Noel Masasi; Bernard Masua	2024-01-24	CC-BY-4.0	https://doi.org/10.17632/d4yhn5b9n6.2	6f043d7d-02ae-4de4-a7a1-5e43bddbe19f	official-source-document-extracted; individual-author-not-retained	d7802957df9e5b79e4a5893aa0979cd2f26ee18d43b678f020b11b241b4c2550	d7802957df9e5b79e4a5893aa0979cd2f26ee18d43b678f020b11b241b4c2550	tafiti hizo ni kama zifuatavyo i utafiti wa chakula bunifu kilicho tayari kwa matumizi ya watoto wenye utapiamlo wa kadiri katika mikoa ya singida na dodoma ready to use food
sw	swh	BUNGE	5911	Noel Masasi; Bernard Masua	2024-01-24	CC-BY-4.0	https://doi.org/10.17632/d4yhn5b9n6.2	6f043d7d-02ae-4de4-a7a1-5e43bddbe19f	official-source-document-extracted; individual-author-not-retained	b6341fd6a3ccdebf2abba18c34864affdd668af923ad7fe9d8762cb22743c014	b6341fd6a3ccdebf2abba18c34864affdd668af923ad7fe9d8762cb22743c014	utafiti huu unalenga kuimarisha matibabu ya utapiamlo wa kadiri katika jamii kwakutumia chakula bunifu kilichotengenezwa kwa kutumia vyakula mbalimbali vilivyopo kwenye maeneo ya jamii husika kikiwa na virutubishi vya kutosha na kwa gharama nafuu
sw	swh	BUNGE	5912	Noel Masasi; Bernard Masua	2024-01-24	CC-BY-4.0	https://doi.org/10.17632/d4yhn5b9n6.2	6f043d7d-02ae-4de4-a7a1-5e43bddbe19f	official-source-document-extracted; individual-author-not-retained	1feb64ebe2bc31db18ad32db169248cfd69bd6b34e953224729e0104bf8d50a6	1feb64ebe2bc31db18ad32db169248cfd69bd6b34e953224729e0104bf8d50a6	mategemeo ni kwamba kupitia utaratibu utakaowekwa chakula bunifu kitaweza kupatikana hadi katika ngazi ya zahanati ambapo wananchi wa kawaida wataweza kukipata kwa urahisi na hivyo kupunguza idadi ya watoto takribani wanaohitaji kuhudumiwa na vituo vya afya vya ngazi ya juu kila mwaka
sw	swh	BUNGE	5913	Noel Masasi; Bernard Masua	2024-01-24	CC-BY-4.0	https://doi.org/10.17632/d4yhn5b9n6.2	6f043d7d-02ae-4de4-a7a1-5e43bddbe19f	official-source-document-extracted; individual-author-not-retained	fe14cccf58f1add9ba4ab6dea44619baafce2e1d0259f300b7c66227c346a9c3	fe14cccf58f1add9ba4ab6dea44619baafce2e1d0259f300b7c66227c346a9c3	pia utaratibu wa kuwawezesha wajasiriamali waliopo katika ngazi za jamii kutengeneza vyakula hivi kwa viwango vyenye ubora vinavyokidhi mahitaji unaangaliwa ili kupanua wigo wa upatikanaji katika jamii
sw	swh	BUNGE	5914	Noel Masasi; Bernard Masua	2024-01-24	CC-BY-4.0	https://doi.org/10.17632/d4yhn5b9n6.2	6f043d7d-02ae-4de4-a7a1-5e43bddbe19f	official-source-document-extracted; individual-author-not-retained	b61e6ef642786f5224c8bf2b940b3c62eca8d1b1de347814a5aeae2f4e67cc32	b61e6ef642786f5224c8bf2b940b3c62eca8d1b1de347814a5aeae2f4e67cc32	ii utafiti kubaini mila na desturi zinazohusu ulaji wa vyakula kwa wanawake na wasichana walio katika umri wa kuzaa miaka hadi katikamikoa saba ya mbeya kigoma mwanza arusha singida lindi na dar es salaam
sw	swh	BUNGE	5915	Noel Masasi; Bernard Masua	2024-01-24	CC-BY-4.0	https://doi.org/10.17632/d4yhn5b9n6.2	6f043d7d-02ae-4de4-a7a1-5e43bddbe19f	official-source-document-extracted; individual-author-not-retained	1a08ebd7467fb4ae5663c78de8fcb06c5157e2f036bd0a868f33021dfdbff3e6	1a08ebd7467fb4ae5663c78de8fcb06c5157e2f036bd0a868f33021dfdbff3e6	utafiti huu unalenga kutambua miiko inayoambatana na mila potofu kwenye ulaji wa baadhi ya vyakula vinavyopatikana kwenye jamii za mikoa husika ambayo inachangia sana kuongezeka kwa utapiamlo kwa makundi husika
sw	swh	BUNGE	5916	Noel Masasi; Bernard Masua	2024-01-24	CC-BY-4.0	https://doi.org/10.17632/d4yhn5b9n6.2	6f043d7d-02ae-4de4-a7a1-5e43bddbe19f	official-source-document-extracted; individual-author-not-retained	e3a27467265a4c15e81a9c8f4d7e822b2b23e297514e647044a08813def1a067	e3a27467265a4c15e81a9c8f4d7e822b2b23e297514e647044a08813def1a067	utafiti huu utasaidia kuandaa afua zitakazodhibiti mila potofu zilizoko kwenye jamii ambazo zinachangia tatizo la upungufu wa vitamini na madini miongoni mwa wanawake hususan upungufu wa damu kwa wanawake wajawazito ambapo takribani asimilia ya wanawake hudhurika
sw	swh	BUNGE	5917	Noel Masasi; Bernard Masua	2024-01-24	CC-BY-4.0	https://doi.org/10.17632/d4yhn5b9n6.2	6f043d7d-02ae-4de4-a7a1-5e43bddbe19f	official-source-document-extracted; individual-author-not-retained	f4c272289320df5baba25537426e69c8440318b7a01a48eaea9309f52c398981	f4c272289320df5baba25537426e69c8440318b7a01a48eaea9309f52c398981	matokeo ya utatifi huu pia yanatarajiwa kupunguza matokeo hasi ya ujauzito ikiwemo kujifungua watoto wenye uzito mdogo njiti au wafu au kupoteza maisha wakati wa kujifungua
sw	swh	BUNGE	5918	Noel Masasi; Bernard Masua	2024-01-24	CC-BY-4.0	https://doi.org/10.17632/d4yhn5b9n6.2	6f043d7d-02ae-4de4-a7a1-5e43bddbe19f	official-source-document-extracted; individual-author-not-retained	4d7044834db25101416b3423188a7c1a73f3a836da2cb7dc1387893ccca7ed1a	4d7044834db25101416b3423188a7c1a73f3a836da2cb7dc1387893ccca7ed1a	iii utafiti wahali ya maambukizi ya minyoo na ugonjwa wa kichocho kwa watoto wenye umri wa miezi hadi miezi katika mikoa saba ya tanzania bara dodoma kilimanjaro kigoma mbeya mwanza lindi na pwani
sw	swh	BUNGE	5919	Noel Masasi; Bernard Masua	2024-01-24	CC-BY-4.0	https://doi.org/10.17632/d4yhn5b9n6.2	6f043d7d-02ae-4de4-a7a1-5e43bddbe19f	official-source-document-extracted; individual-author-not-retained	104d315b32187e91a7f9428e1c7583d296caeac61de7e1f485dd1cd720a64f05	104d315b32187e91a7f9428e1c7583d296caeac61de7e1f485dd1cd720a64f05	jumla yawatoto wamepimwa wingi wa damu na maambukizi ya minyoo tumbo
sw	swh	BUNGE	5920	Noel Masasi; Bernard Masua	2024-01-24	CC-BY-4.0	https://doi.org/10.17632/d4yhn5b9n6.2	6f043d7d-02ae-4de4-a7a1-5e43bddbe19f	official-source-document-extracted; individual-author-not-retained	7c59342c1b8ef1e4b2e50d317e39d42405067ea628a0afa3f4c62c5333a9ddb6	7c59342c1b8ef1e4b2e50d317e39d42405067ea628a0afa3f4c62c5333a9ddb6	matokeo ya utafiti huu yataiwezesha wizara kuimarisha mikakati na uwekezaji katika afua ya nyongeza ya vitamin na dawa za minyoo tumbo ambayo hufanyika kwa njia ya kampeni kila mwaka
sw	swh	BUNGE	5921	Noel Masasi; Bernard Masua	2024-01-24	CC-BY-4.0	https://doi.org/10.17632/d4yhn5b9n6.2	6f043d7d-02ae-4de4-a7a1-5e43bddbe19f	official-source-document-extracted; individual-author-not-retained	55c9003e38286f38f7b882482636d73f3597e200b33a6dd41e62b633603acc18	55c9003e38286f38f7b882482636d73f3597e200b33a6dd41e62b633603acc18	maboresho haya yataiwezesha nchi kufikia lengo la shirika la afya duniani la kutokomeza madhara yatokanayo na maambukizi ya minyoo ya tumboni na kichocho kwa watoto ifikapo mwaka iv tafiti yaulaji miongoni mwa wanawake wasio wajawazitona wasio nyonyesha wenye umri kuanzia miaka hadi katikahalmashauri saba za mkoa wa mbeya
sw	swh	BUNGE	5922	Noel Masasi; Bernard Masua	2024-01-24	CC-BY-4.0	https://doi.org/10.17632/d4yhn5b9n6.2	6f043d7d-02ae-4de4-a7a1-5e43bddbe19f	official-source-document-extracted; individual-author-not-retained	ee773f10f16736eac272b35a1694211f01ebced1ef9d19d18e651349a5f66ee0	ee773f10f16736eac272b35a1694211f01ebced1ef9d19d18e651349a5f66ee0	utafiti huu ulihusishawanawake ili kubaini aina za ulaji kwa wanawake waliokatika umri wa kuzaa
sw	swh	BUNGE	5923	Noel Masasi; Bernard Masua	2024-01-24	CC-BY-4.0	https://doi.org/10.17632/d4yhn5b9n6.2	6f043d7d-02ae-4de4-a7a1-5e43bddbe19f	official-source-document-extracted; individual-author-not-retained	3b38f930409fefb503e50aae42a8d4f7f7e4c62732b669b9e27ce8e2800520d8	3b38f930409fefb503e50aae42a8d4f7f7e4c62732b669b9e27ce8e2800520d8	kupitia matokeo ya utafiti huu mikakati ya kukabiliana na matokeo hasi ya ujauzito kama vile upungufu wa damu kujifungua watoto wenye uzito mdogo njiti au wafu au kupoteza maisha wakati wa kujifungua yatadhibitiwa
sw	swh	BUNGE	5924	Noel Masasi; Bernard Masua	2024-01-24	CC-BY-4.0	https://doi.org/10.17632/d4yhn5b9n6.2	6f043d7d-02ae-4de4-a7a1-5e43bddbe19f	official-source-document-extracted; individual-author-not-retained	f9802c564d2c73bb7d21d1a38322b3c85680ff52f14394debc1a32ca438e5eee	e25e8b06a46307dc9a710ebe30e0aaa6f6d55e38000a26f7f0e72289b0da2ae0	mheshimiwa spika taasisi kupitia maabara yake imeendelea kufanya uchambuzi na kuchakata sampuli zinazohusu viashiria vya chakula na lishe katika utafiti wa taifa wa afya na demografia tanzania demographic and health survey
sw	swh	BUNGE	5925	Noel Masasi; Bernard Masua	2024-01-24	CC-BY-4.0	https://doi.org/10.17632/d4yhn5b9n6.2	6f043d7d-02ae-4de4-a7a1-5e43bddbe19f	official-source-document-extracted; individual-author-not-retained	5d64b54d4338bcecd0581840fd6fad61e1a597ba037cdddf437d3d9e95fda004	5d64b54d4338bcecd0581840fd6fad61e1a597ba037cdddf437d3d9e95fda004	katika kipindi hiki sampuli zisizopungua zimeshafanyiwa uchambuzi ambazo ni pamoja nasampuli za mafuta ya kula sampuli za unga wa mahindi sampuli za unga wa ngano sampuli za mkojo
sw	swh	BUNGE	5926	Noel Masasi; Bernard Masua	2024-01-24	CC-BY-4.0	https://doi.org/10.17632/d4yhn5b9n6.2	6f043d7d-02ae-4de4-a7a1-5e43bddbe19f	official-source-document-extracted; individual-author-not-retained	791009b3a4bdfae3304f184908ccbac395c5f3b52038a740f3cfb1d0ca94fa08	791009b3a4bdfae3304f184908ccbac395c5f3b52038a740f3cfb1d0ca94fa08	uchambuzi huu umelenga kubainiviwango vya vitamini na madiniikiwemo madini joto na sampuli za serum folate ili kupima viwango vya folate
sw	swh	BUNGE	5927	Noel Masasi; Bernard Masua	2024-01-24	CC-BY-4.0	https://doi.org/10.17632/d4yhn5b9n6.2	6f043d7d-02ae-4de4-a7a1-5e43bddbe19f	official-source-document-extracted; individual-author-not-retained	be0cde65e14102e7c7ec2d663a2dad46b30b63b2d67561f86b285426ce83365b	be0cde65e14102e7c7ec2d663a2dad46b30b63b2d67561f86b285426ce83365b	kazi hii inatarajiwa kukamilika ifikapo mwezi juni na matokea ya utafiti huu yatabainisha viwango vya sasa vya hali ya lishe kwa viashiria vya vitamini na madini kwa nchi nzima
